genes_ens	genes_symb	DMSO_24h_1	DMSO_24h_2	DMSO_24h_3	DMSO_24h_4	Enz_1uM_24h_1	Enz_1uM_24h_2	Enz_1uM_24h_3	Enz_1uM_24h_4	siCon_48h_1	siCon_48h_2	siCon_48h_3	siCon_48h_4	siAR_48h_1	siAR_48h_2	siAR_48h_3	siAR_48h_4
ENSG00000273027	LL21NC02-1C16.1	0.771621692	0.951034794	0.293147823	0.264149598	0.62543641	0.372720435	0.929227253	0.458961955	0.389149367	0.629739023	0.25444688	0.953532617	1.024717314	0.936212481	0	0.753673608
ENSG00000273033	RP11-67L2.2	4.243919306	5.173629282	5.628438208	3.257845041	4.829758946	5.797873437	5.250133977	6.425467373	4.280643034	4.408173164	4.27470759	2.224909439	5.878641433	5.817891843	5.234257718	4.459235512
ENSG00000273036	FAM95C	1.832601519	2.320524898	2.345182587	2.817595711	2.189027436	2.609043047	3.484602197	2.950469712	0.8338915	0.858735032	2.035575043	1.430298925	1.294379765	1.471191041	0.09875958	1.130510412
ENSG00000273038	RP11-479G22.8	1.157432538	0.874952011	0.703554776	0.792448794	0.868661681	0.786854252	1.254456791	1.114621891	0.611520433	1.316727049	0.865119393	1.509759977	1.240447275	1.203701761	0.790076637	0.502449072
ENSG00000273045	C2ORF15	3.568750326	1.978152372	2.579700845	1.672947453	2.119534502	2.898936718	2.555374945	1.966979808	2.446081734	2.633454098	2.290021923	2.065987336	2.858421981	2.407403521	6.221853514	3.077500565
ENSG00000273061	CDC37L1-AS1	3.568750326	2.624856033	3.810921703	3.345894906	3.231421453	3.313070535	2.276606769	2.55707375	3.947086434	4.465422167	4.834490727	3.655208365	5.339316531	5.216040963	5.530536456	3.391531235
ENSG00000273066	RP11-216L13.19	4.147466595	3.043311342	3.283255621	5.01884236	2.605985043	2.650456428	3.205834022	1.901413814	3.224380467	2.747952103	2.391800675	2.463292593	3.667409334	4.948551683	4.147902342	2.009796287
ENSG00000273080	RP11-301O19.1	6.462331671	3.804139178	3.400514751	5.371041824	3.578886126	3.064590245	3.205834022	3.999525609	5.392498367	5.324157199	4.834490727	4.847124136	5.878641433	8.693401605	4.345421502	5.652552058
ENSG00000273084	RP11-1275H24.3	7.330406074	6.42899521	7.328695583	9.245235926	5.941645898	6.750381216	8.223661186	8.1957492	6.226389868	7.098876265	6.768287018	11.2834693	5.231451551	9.027763205	3.456585285	8.101991283
ENSG00000273091	AP000255.6	0.964527115	1.06515897	1.524368681	1.320747989	1.181379886	1.325228214	1.486763604	0.786791923	1.056262567	0.858735032	1.42490253	0.874071565	1.132582294	1.136829441	2.27147033	3.140306699
ENSG00000273117	AC144652.1	12.24949436	11.26025197	12.37083814	12.6791807	10.97988365	11.55433349	12.07995428	10.75282295	14.0093772	19.06391771	14.4525828	15.57436607	11.97301283	12.10388993	8.493323844	12.43561453
ENSG00000273136	NBPF26	14.95017028	18.90657171	19.93405199	17.16972386	18.97157111	22.48746626	21.41868817	22.09573984	14.28734104	14.08325453	13.99457842	12.39592402	14.77750232	11.16767745	16.78912853	15.51311509
ENSG00000273139	XXBAC-B444P24.14	0.289358135	1.217324537	1.113961729	1.584897587	1.111886952	0.993921161	0.836304527	0.852357917	1.723375767	1.488474056	1.068676898	1.032993668	1.617974706	0.46810624	0.395038318	1.884184019
ENSG00000273141	RP11-820I16.4	0.578716269	1.06515897	0.820813905	1.144648257	0.555943476	0.786854252	0.650459077	0.852357917	0.555927667	0.343494013	0.610672513	0.715149463	0.485392412	1.404318721	0.296278739	0.879285876
ENSG00000273142	RP11-458F8.4	5.980068113	13.31448712	14.24698421	18.66657158	18.31138823	22.69453317	18.58454505	25.04620955	9.617548635	13.3390175	11.29744149	8.025566192	10.19324065	8.693401605	2.864027808	9.546532364
ENSG00000273145	CITF22-92A6.1	3.086486768	5.021463715	4.748994738	6.339590349	4.169576069	5.300912857	5.621824878	6.491033366	4.780977934	5.209659194	6.361172009	7.94610514	4.907856609	5.149168643	1.975191592	4.773266182
ENSG00000273148	RP5-1068E13.7	2.990034057	2.320524898	1.524368681	1.232698123	2.466999174	2.277735993	2.880604483	1.376885866	2.279303434	1.717470064	1.882906915	1.191915771	2.858421981	2.741765122	3.061546967	1.507347215
ENSG00000273149	RP11-290D2.6	181.7169085	0.494538093	0.938073035	3.610044504	0.312718205	0.207066908	1.161534066	4.130657597	0.778298733	0.572490021	0.966898145	15.33598292	0.593257392	1.003084801	635.8141733	9.986175302
ENSG00000273162	RP11-108L7.15	1.446790673	1.978152372	1.700257375	2.025146917	1.563591026	1.656535268	1.579686329	1.311319872	1.056262567	1.373976051	1.526681282	0.953532617	1.510109726	0.80246784	0.987595796	1.570153349
ENSG00000273173	SNURF	2.893581345	1.597738455	1.700257375	1.496847721	2.0152951	1.739362031	1.486763604	1.311319872	1.111855333	0.915984034	1.221345026	1.191915771	1.510109726	2.139914241	3.555344865	2.763469895
ENSG00000273179	RP11-20I20.4	1.157432538	1.71186263	1.993405199	1.849047185	1.876309231	1.905015558	1.579686329	1.049055898	1.389819167	0.858735032	1.475791906	1.509759977	1.456177236	1.003084801	2.468989489	1.570153349
ENSG00000273181	RP11-778D9.13	2.218412365	1.787945414	1.113961729	0.704398928	1.320365755	1.035334542	1.115072703	0.458961955	1.5010047	1.030482038	1.882906915	0.715149463	1.294379765	1.003084801	2.666508649	2.386633091
ENSG00000273199	AP000692.10	1.736148807	0.836910619	1.524368681	1.937097051	0.868661681	1.366641596	1.486763604	2.098111795	1.890154067	2.289960085	1.475791906	2.145448388	1.564042216	2.407403521	0.987595796	1.256122679
ENSG00000273203	AC006946.16	2.314865076	3.233518301	2.345182587	2.641495979	4.27381547	3.810031116	4.042138549	3.474997661	1.723375767	1.660221062	2.035575043	1.907065234	1.294379765	1.270574081	2.962787387	2.637857627
ENSG00000273204	RP4-549L20.3	4.436824729	4.603008405	6.273363419	4.754692762	3.926350798	4.141338169	5.947054417	3.999525609	7.227059668	6.755382252	6.717397642	4.290896776	5.285384041	9.562741766	2.468989489	4.333623244
ENSG00000273210	AP001437.1	1.736148807	1.902069589	1.75888694	2.553446113	1.702576895	2.070669085	2.090761318	1.835847821	2.390488967	2.976948111	1.781128163	2.463292593	1.132582294	1.538063361	0.790076637	3.265918967
ENSG00000273211	RP13-131K19.7	1.832601519	1.825986805	2.521071281	1.672947453	1.945802165	1.94642894	1.904915868	2.425941763	1.667783	2.862450107	1.781128163	2.145448388	2.265164589	3.477360642	1.086355375	1.946990153
ENSG00000273230	RP11-1246C19.1	2.797128634	2.662897424	2.110664328	2.729545845	2.501745641	2.19490923	2.369529494	2.819337725	2.112525134	2.060964077	2.391800675	3.734669416	2.157299609	4.948551683	1.481393694	4.145204842
ENSG00000273237	CTB-119C2.1	0.578716269	1.673821238	2.110664328	1.232698123	1.667830427	1.739362031	1.393840879	1.245753878	2.223710667	1.488474056	2.951583812	1.350837874	3.451679374	0.60185088	1.777672432	1.758571751
ENSG00000273247	RP11-83A24.2	8.97010217	9.738596295	8.735805135	7.484238607	8.30440567	10.1876919	9.338733889	8.654711155	6.448760934	9.617832359	8.2949683	5.323890444	7.173021198	8.693401605	7.11068973	7.097093139
ENSG00000273253	RP3-402G11.26	2.893581345	4.032387528	3.810921703	5.106892226	3.509393191	3.892857879	2.741220395	3.802827629	4.113864734	2.060964077	2.340911299	7.548799883	3.505611864	2.741765122	3.061546967	3.265918967
ENSG00000273254	RP1-100J12.1	3.665203037	1.217324537	1.700257375	1.672947453	1.320365755	1.035334542	2.090761318	2.032545802	1.667783	2.633454098	1.730238786	2.145448388	1.941569648	3.477360642	1.185114955	3.014694431
ENSG00000273265	RP11-353K11.1	1.446790673	1.027117578	0.703554776	1.144648257	0.555943476	0.74544087	1.022149978	0.983489904	0.611520433	1.373976051	0.763340641	0.317844206	0.269662451	0.80246784	1.086355375	0.251224536
ENSG00000273270	RP11-212P7.2	35.68750326	34.84591487	40.74754744	39.71048955	41.86949302	39.30129923	39.67800369	45.10940359	34.52310811	30.62821614	34.14677135	41.71705199	36.51229587	42.79828482	29.23283556	30.39816884
ENSG00000273289	RP6-109B7.5	1.639696096	2.320524898	2.990107798	2.729545845	2.432252707	2.070669085	2.369529494	2.688205737	3.279973234	2.40445809	2.900694436	2.781136799	2.42696206	3.209871362	1.382634114	2.826276029
ENSG00000273295	AP000350.5	0.675168981	1.825986805	1.289850423	1.937097051	2.119534502	2.857523337	1.997838593	3.27829968	0.8338915	0.286245011	0.916008769	0.55622736	0.808987353	1.203701761	0.395038318	2.009796287
ENSG00000273300	AC000068.9	0.964527115	1.521655671	1.524368681	1.584897587	1.38985869	1.200988069	1.022149978	1.180187885	2.446081734	2.747952103	1.577570658	2.065987336	2.265164589	2.139914241	1.382634114	2.449439225
ENSG00000273305	RP11-440D17.4	1.639696096	0.722786444	0.820813905	0.352199464	0.729675812	0.952507779	0.511074989	0.327829968	0.722705967	0.915984034	0.356225633	0.953532617	1.186514785	0.869340161	1.876432012	1.067704278
ENSG00000273311	DGCR11	4.436824729	3.499808043	3.693662574	6.163490617	3.926350798	4.058511406	4.181522637	3.737261635	2.3348962	4.29367516	4.376486342	2.940058902	4.853924119	2.741765122	2.468989489	2.826276029
ENSG00000273312	RP11-425A6.5	0.675168981	0.760827836	0.87944347	1.144648257	0.451704074	0.331307054	0.603997714	0.655659936	1.0006698	1.373976051	0.712451265	0.635688411	0.916852334	0.6687232	0.395038318	0.753673608
ENSG00000273314	RP5-1136G13.2	6.365878959	6.733326344	7.739102536	9.069136194	8.408645072	8.489743247	8.409506636	8.720277148	7.838580101	5.667651211	6.055835753	7.628260935	8.035941042	8.091550725	4.246661922	6.594644067
ENSG00000273320	RP11-22N19.2	1.543243384	3.347642476	2.990107798	2.553446113	3.092435584	2.44338952	2.415990857	2.360375769	3.1687877	2.805201105	4.071150086	4.290896776	2.42696206	3.945466882	0.790076637	3.328725101
ENSG00000273329	RP11-448A19.1	13.50337961	10.30921717	11.08098772	9.333285792	7.92219453	9.814971461	12.12641565	10.49055898	11.22973887	8.930844333	7.938742667	8.740715654	8.089873532	14.91252737	8.592083423	10.61423664
ENSG00000273344	PAXIP1-AS1	42.7285512	43.78564193	42.09602743	44.02493298	40.4101414	35.07713429	37.58724237	40.38865206	36.24648387	36.29586735	34.80833323	38.93591519	36.29656591	44.00198659	31.30678673	33.85250621
ENSG00000273352	RP11-61L19.3	2.025506942	1.217324537	1.934775634	0.528299196	0.972901083	1.076747924	0.789843165	0.852357917	1.445411934	1.316727049	1.374013154	1.11245472	1.024717314	1.337446401	1.382634114	1.821377885
ENSG00000273355	RP11-672L10.6	1.543243384	1.635779846	1.817516505	2.377346381	2.084788034	1.905015558	1.811993143	2.098111795	3.947086434	4.751667177	5.241605736	4.052513622	3.451679374	3.611105282	4.444181081	4.019592574
ENSG00000273361	RP11-378A13.2	0.868074404	1.06515897	1.231220858	1.496847721	1.285619288	1.449468359	1.068611341	1.573583846	1.278633634	0.80148603	1.374013154	2.86059785	1.510109726	2.808637442	0.197519159	2.386633091
ENSG00000273366	CTA-989H11.1	3.18293948	3.309601085	4.39721735	3.169795175	3.26616792	3.064590245	3.763370373	2.819337725	3.669122601	3.20594412	3.307809445	3.496286262	2.696624511	3.811722242	1.382634114	4.082398708
ENSG00000273373	RP5-1074L1.4	7.71621692	6.84745052	7.270066019	5.547141555	8.061180399	7.288755178	8.363045274	8.39244718	3.891493667	5.495904205	4.681822599	2.224909439	3.937071786	2.942382082	5.629296036	5.52693979
ENSG00000273382	RP5-1065J22.8	8.584291324	11.60262449	11.13961729	8.540836998	12.36974234	10.68465248	12.12641565	12.65423676	8.338915001	8.530101318	8.2949683	7.548799883	13.80671749	13.17384705	9.875957958	9.860563034
ENSG00000273391	RP11-634H22.1	5.690709979	4.793215364	3.810921703	7.572288473	4.204322536	4.638298749	3.763370373	3.802827629	4.336235801	4.808916179	3.664035077	6.277423061	3.559544354	4.948551683	1.185114955	6.029388861
ENSG00000273394	RP11-255E6.6	2.797128634	2.7770216	2.521071281	3.345894906	2.432252707	2.029255703	2.462452219	3.868393622	2.3348962	3.778434141	3.460477573	2.622214696	2.858421981	3.142999042	7.604487628	4.082398708
ENSG00000273442	AC006946.17	1.157432538	0.380413918	0.586295647	0.176099732	0.590689943	0.993921161	1.115072703	0.262263974	0.778298733	0.228996009	0.610672513	0.238383154	0.808987353	0.869340161	0.592557477	0.753673608
ENSG00000273448	RP11-166O4.6	2.411317788	3.157435517	3.224626057	2.377346381	2.814463846	2.153495848	2.601836307	2.819337725	1.445411934	1.202229045	1.475791906	1.668682079	1.617974706	1.671808001	1.580153273	2.072602421
ENSG00000273449	RP11-218F10.3	1.832601519	1.369490104	1.641627811	0.968548526	1.250872821	0.786854252	1.486763604	0.72122593	0.945077033	1.087731041	1.882906915	1.191915771	1.186514785	0.6687232	1.086355375	0.879285876
ENSG00000273456	RP11-686O6.2	7.71621692	4.260635879	4.924883432	4.57859303	5.003491282	3.727204352	4.181522637	4.392921571	6.671132001	8.129358303	6.920955146	8.343410397	8.467400963	8.559656965	5.629296036	8.85566489
ENSG00000273466	RP11-548H3.1	2.314865076	2.092276548	2.872848669	3.081745309	2.744970912	2.567629665	2.090761318	2.032545802	3.057602167	3.663936137	2.951583812	2.542753645	3.020219452	2.808637442	1.876432012	2.826276029
ENSG00000273472	RP11-102N12.3	1.157432538	1.217324537	1.641627811	1.760997319	1.563591026	1.449468359	1.76553178	1.770281827	2.5016745	2.805201105	2.086464419	3.019519953	2.157299609	2.541148161	1.283874535	1.884184019
ENSG00000273473	LL09NC01-139C3.1	1.543243384	1.902069589	1.817516505	0.88049866	1.528844559	1.449468359	1.719070417	1.835847821	2.946416634	2.747952103	1.882906915	2.383831542	3.235949413	2.942382082	3.357825706	3.203112833
ENSG00000273478	RP11-465N4.5	3.086486768	1.103200362	2.227923457	0.968548526	1.667830427	2.236322611	2.090761318	1.835847821	2.112525134	2.40445809	1.17045565	1.11245472	2.858421981	4.079211522	5.333017297	2.951888297
ENSG00000273486	RP11-731C17.2	4.629730152	2.092276548	2.872848669	2.817595711	3.161928519	4.182751551	4.367368087	2.229243782	3.113194934	3.721185139	3.562256325	1.986526285	3.775274315	4.881679363	4.74045982	3.077500565
ENSG00000273513	TBC1D3K	1.350337961	1.103200362	1.817516505	1.320747989	1.63308396	1.408054978	1.672609055	2.163677789	1.278633634	1.545723058	1.42490253	1.350837874	1.294379765	1.738680321	0.691317057	1.444541081
ENSG00000273514	FOXD4L6	0.964527115	1.103200362	0.586295647	0.88049866	1.320365755	0.662614107	1.300918154	1.049055898	1.1674481	0.744237028	1.475791906	1.11245472	1.024717314	0.936212481	0.197519159	1.004898144
ENSG00000273554	AC136616.1	3.086486768	4.336718663	5.804326902	5.635191421	3.752618462	3.395897299	3.716909011	5.179713494	3.391158767	3.49218913	3.765813829	5.08550729	2.804489491	2.608020482	3.061546967	3.077500565
ENSG00000273559	CWC25	18.22956247	19.55327537	15.41957551	18.84267132	19.24954285	18.13906118	18.67746778	19.86649606	16.90020107	17.57544366	18.9308479	18.35550287	15.26289473	13.37446401	17.48044559	17.83694205
ENSG00000273565	CTD-3075F15.1	1.350337961	1.06515897	0.762184341	1.232698123	1.38985869	0.993921161	1.811993143	1.311319872	1.723375767	1.144980043	1.272234402	1.350837874	2.804489491	3.076126722	2.666508649	4.333623244
ENSG00000273568	RP11-417L19.6	2.604223211	1.902069589	2.286553022	1.584897587	1.563591026	1.822188794	2.230145406	1.508017853	2.112525134	2.805201105	1.475791906	2.145448388	1.402244746	1.538063361	1.086355375	2.575051493
ENSG00000273576	RP11-390P24.1	0.771621692	1.369490104	1.172591293	1.408797855	2.189027436	2.153495848	2.137222681	1.835847821	1.890154067	1.88921707	1.882906915	1.986526285	3.128084432	2.206786561	1.481393694	2.009796287
ENSG00000273590	SMIM11B	20.1586167	12.32541094	14.07109552	15.76092601	13.16891108	10.89171938	12.21933837	14.55565058	16.3442734	19.63640773	15.62303845	22.01071124	14.72356983	17.98865409	11.35735165	16.95765617
ENSG00000273604	C17ORF96	16.10760282	15.86326037	19.23049721	23.06906488	16.3308396	15.73708504	15.56455648	19.86649606	16.8446083	15.9724716	13.94368904	23.59993227	13.2134601	18.38988801	8.690843003	17.14607457
ENSG00000273611	ZNHIT3	42.63209849	38.57397126	37.171144	34.77969705	35.61512892	32.21961096	32.84818338	32.45516683	44.58539887	44.02448264	40.86416899	39.4126815	39.20892038	45.07194371	53.42893255	39.12822147
ENSG00000273619	RP5-908M14.9	6.269426248	8.102816448	7.856361665	11.8867319	7.817955129	7.744302376	7.340895296	8.39244718	7.393837968	7.614117284	6.157614505	11.83969666	5.285384041	8.693401605	1.777672432	6.720256335
ENSG00000273628	RP11-756A22.7	1.060979827	0.41845531	0.762184341	0.264149598	0.799168746	0.786854252	0.929227253	0.196697981	0.389149367	0.629739023	0.865119393	0.635688411	1.024717314	0.6687232	2.172710751	0.690867474
ENSG00000273654	CTB-52I2.4	8.487838612	16.2056329	13.7779477	11.97478177	14.73250211	15.94415195	14.96055877	16.45706439	10.06229077	12.42303346	12.21345026	10.25047563	12.35054026	13.04010241	10.76479417	8.918471024
ENSG00000273679	RP11-566K19.8	3.568750326	5.287753457	5.804326902	4.402493298	4.795012479	4.265578314	5.714747604	4.786317533	4.169457501	3.148695117	3.816703205	4.847124136	4.799991629	2.741765122	3.851623604	4.773266182
ENSG00000273693	C2ORF27AP1	0.964527115	1.521655671	1.817516505	1.056598392	1.111886952	0.869681016	1.207995428	1.376885866	0.889484267	1.316727049	0.916008769	1.748143131	1.078649804	1.203701761	0.09875958	0.565255206
ENSG00000273702	RP11-758H9.2	16.20405553	11.86891423	13.83657726	14.08797855	13.13416462	12.79673494	14.49594514	11.93301083	14.89886147	15.22823457	17.40416662	18.99119129	14.72356983	15.04627201	15.20897526	13.81734947
ENSG00000273711	RP5-1021I20.8	1.446790673	0.951034794	0.293147823	0.616349062	1.146633419	0.74544087	0.789843165	0.458961955	0.389149367	0.228996009	1.272234402	1.11245472	0.323594941	0.60185088	3.654104444	0.690867474
ENSG00000273729	RP11-7F17.8	0.868074404	1.521655671	2.227923457	2.113196783	1.494098091	0.911094397	1.672609055	1.311319872	1.1674481	1.660221062	1.272234402	1.748143131	1.078649804	1.471191041	0.691317057	1.632959483
ENSG00000273748	AL592183.1	3.568750326	2.662897424	2.227923457	1.408797855	2.779717379	2.44338952	2.508913582	1.966979808	3.1687877	3.320442124	2.900694436	2.622214696	2.53482704	3.142999042	3.654104444	2.826276029
ENSG00000273749	CYFIP1	104.7476447	107.8093043	112.6860233	113.9365266	105.0733169	109.579808	103.2371478	108.6428514	90.89417351	92.80063246	99.7431771	85.26170815	102.5256639	83.52352773	127.5973768	96.90986472
ENSG00000273759	RP4-563E14.1	1.157432538	0.64670366	0.938073035	0.88049866	0.972901083	1.200988069	1.115072703	1.114621891	1.5010047	0.80148603	1.323123778	1.509759977	0.755054863	1.805552641	0.987595796	1.256122679
ENSG00000273783	CTD-2506P8.6	3.568750326	3.956304745	3.341885186	3.874194102	3.613632593	4.182751551	4.460290813	3.474997661	4.725385167	5.839398218	3.969371334	3.019519953	4.098869256	2.808637442	3.357825706	4.710460048
ENSG00000273802	HIST1H2BG	8.391385901	10.61354831	10.72921033	9.773535122	11.46633419	10.93313277	9.663963427	10.42499298	11.0073678	13.68251151	12.00989275	13.74676189	14.93929979	14.04318721	13.72758156	12.24719612
ENSG00000273820	USP27X	7.523311497	5.021463715	5.980215596	4.842742628	6.67132171	6.087767109	7.015665757	5.966505417	5.225720067	5.09516119	6.208503881	4.370357827	8.305603493	8.425912325	6.419372673	5.715358192
ENSG00000273821	RP5-963E22.6	0.192905423	0.760827836	1.407109552	0.968548526	0.555943476	0.579787344	0.696920439	0.91792391	0.6671132	0.973233036	0.916008769	1.986526285	0.647189883	0.26748928	0.09875958	1.004898144
ENSG00000273841	TAF9	145.2577835	131.6612569	129.9817449	112.7918783	126.3034084	118.1937913	112.8546498	98.48012238	141.7059623	136.0808781	141.5233549	107.2724194	130.7862888	134.4802356	166.5086512	110.7900203
ENSG00000273888	FRMD6-AS1	6.365878959	5.439919024	4.983512997	5.371041824	4.968744815	5.218086093	5.435979428	5.966505417	2.6684528	4.637169173	3.867592582	3.41682521	4.206734237	2.741765122	1.975191592	4.27081711
ENSG00000273893	RP1-101A2.1	1.25388525	1.369490104	1.231220858	1.408797855	1.146633419	1.200988069	0.975688615	1.311319872	0.945077033	0.80148603	1.67934941	1.11245472	1.725839687	2.273658881	1.382634114	1.256122679
ENSG00000273897	CH17-264B6.4	1.060979827	1.825986805	0.938073035	0.792448794	1.911055698	1.656535268	1.626147692	1.376885866	1.111855333	1.087731041	1.017787521	0.715149463	1.240447275	2.006169601	0.888836216	1.758571751
ENSG00000273899	NOL12	3.472297614	2.891145775	5.042142561	4.754692762	4.65602661	3.851444497	3.763370373	4.261789584	3.669122601	4.064679152	2.900694436	4.052513622	2.696624511	2.273658881	0.790076637	1.821377885
ENSG00000273901	CTD-2619J13.27	0.868074404	1.407531496	1.348479987	1.672947453	1.841562764	1.573708504	1.533224967	2.229243782	1.111855333	1.717470064	1.374013154	1.350837874	1.132582294	0.60185088	0.09875958	1.570153349
ENSG00000273906	RP11-115H13.1	16.7827718	13.69490104	16.82668506	15.93702574	15.39268499	16.02697871	16.72609055	15.86697045	20.56932367	19.29291372	22.08598922	17.87873657	20.00895387	20.52980225	29.0353164	17.64852365
ENSG00000273980	RP13-49I15.6	0.675168981	0.608662268	1.055332164	1.056598392	1.111886952	1.076747924	0.696920439	1.245753878	0.6671132	0.858735032	0.865119393	0.715149463	1.564042216	2.340531201	1.678912853	1.067704278
